Name,RatingValue,DatePublished,Review
Juicy Dumpling,5,2019-12-03,"Food: 5
Price: $
Interior: 4


We had lunch at another fancier restaurant in the area - Asian Legend and ordered the crab pork dumplings, that is incomparable to crab pork dumplings served in Juicy Dumpling - the fast food place here.

The crab and pork dumplings here are soooo delicious, and at very affordable price point.

We ordered a regular pork dumpling ($3) and a crab+pork dumpling ($6), both are very juicy, and extremely delicious.. comparable to the ones we had in China, or New York's Spring Deer Restaurant.

Wished I had more room in my tummy to get more of it.

This place deserves a Michellin recommendation."
Homemade Ramen,3,2018-10-02,"Pros: quick service, nice staff, great (fresh) ramen noodles 
Cons: dirty table, staff overworked, hard to get a table after lunch still, difficulty finding the best vegetarian/chicken options, some waiters can't communicate in English that well though are super nice and try hard 

Summary: I ordered chicken despite wanting vegetarian but am new to eating more veggie options so I tried to just get the Chicken stir fry. It was all chicken, too much salt and barely any veggies. I wouldn't go out of my way to eat here again but I'd be open to getting a ramen dish. My mom got beef so I couldn't really try it, I only tried the noodles. She loved her beef ramen so maybe that helps someone out there"
Carisma,1,2019-07-04,"Disappointed. 
Good service but not so good food. The pasta was so tough to the point of being uncooked!  the bread was good."
7 Numbers Restaurant,3,2019-09-15,This spot is not bad. The room is ok but nothing exceptional nor disappointing. The food is decent but again neither exceptional nor disappointing. Meatballs were excellent but lasagna was served almost mashed in a bowl and just ok. The wine list is mediocre. Service was nice and friendly. P
Mi Taco Taqueria,3,2019-08-30,"This place is a very busy spot downtown and it's the type of place you come and go or take it to go because of how tight the space is. I got the 3 type plate and they're okay. They're not bad but not amazing either (bear in mind, I eat a lot of tacos). Definitely worth trying out if you're already in the area but would I take an hr TTC ride to come here again? Nope."
House of Gourmet,3,2019-07-22,"(SKIPTHEDISHES Delivery Review)

My friend and I decided to order delivery on a Saturday morning. 
They have a HUGE menu and it was actually a little confusing for indecisive me to find something I could decide on.

We ended up getting:
1. Pork & Preserved Egg Congee: My friend really enjoyed this
2. Minced Beef Congee: The congee came to my apartment HOT (yay) and it was really well made in my opinion. There was a good amount of beef and I liked the amount of ginger in there to give it extra flavor (and it makes me feel 'healthier'
3. Dough Sticks: These were still warm when it arrived. Fairly standard but still a positive that it made it to the apartment without being soggy
4. Rice rolls with Shrimp & Soy Sauce: Never ordering these again. The shrimp didn't seem like it was fresh. The rice rolls were really chewy and plasticky instead of being soft and silky. For $7 the portions were TINY. 

For those 4 very basic things it came to about $27 (not including delivery charge).

I used to come here when I was really little with my grandma as her temple is right next door. I'd come back just to see how it compares in person."
Ramen Isshin,3,2020-02-16,"I was so excited to come here based on the number of reviews that said this was ""the best ramen in Toronto"". 

I was underwhelmed. The spicy red miso ramen had zero flavor and zero spice. 

Service was great and friendly. I joined the waitlist on Yelp while we were ubering from Union. By the time we got there we waited less than five minutes. 

You just put yourself on the waitlist and once you get there you check in with the host. They text you once your table is ready. Very efficient. 

But yeah. It was ok. I've had better ramen..."
Taverna Mercatto,3,2019-11-20,"I landed in Toronto on the day it was snowing a lot. It was the beginning of the snow season. After checking into Airbnb, I was looking at nearby places to have a good meal. I tried to visit this place. The ambience is pretty nice and the staff was very friendly and welcoming. I went onto try their spaghetti. I didn't like it much as I felt it wasn't properly cooked plus it didn't have much flavor. I finished my meal with Caramel Coppetta dessert (Cookie Crunch Gelato with Roasted Peanuts) and Tiramisu. Tiramisu was again a let down but I loved the Caramel Coppetta. So, overall I would say the experience was pretty average."
Blu Ristorante,5,2018-12-08,"Got the ahi tuna dish. Really tasty and fresh. The service was amazing too. Had a bottle of wine with friends and it was really good too.

Dark lighting, fine dining... posh place

Bread and dessert were really good too!"
Banh Mi Boys,4,2019-10-03,"Solid. I always get the grilled pork banh mi, and am always happy with my choice.

There are 3 levels of heat to choose from - sriracha, jalapeño, habañero. Having gone the jalapeño route a few times and finding there wasn't enough heat, I got the habañero and found there was way too much. You never know what a batch of peppers is going to be like on a given day, which keeps things exciting. Now I go for ""extra"" jalapeño... which is often just the perfect amount of too much.

If it's sunny out, my banh mi boy and me like to order in, but take our order out to a nearby park to eat. The meat is warm, the sandwich well constructed and well wrapped (a cute little elastic band holds it all together)... and the fresh, grilled bun makes it all come together. Orders come up pretty fast here, and the price cannot be beat. I wish there was a location in Queen West."
